player_id,full_name,first_name,last_name,age,team,position,fantasy_positions,depth_chart_position,depth_chart_order,status,number,height,weight,college,years_exp,injury_status,cache_date
4384,Aaron Peck,Aaron,Peck,27.0,,TE,TE,,,Active,86.0,75,225,Fresno State,5.0,,2024-09-17
11219,Lance Boykin,Lance,Boykin,23.0,,CB,DB,,,Active,18.0,74,198,Coastal Carolina,1.0,,2024-09-17
1155,Jonte Green,Jonte,Green,28.0,,CB,DB,,,Inactive,36.0,"6'0""",184,New Mexico State,3.0,,2024-09-17
742,Jermey Parnell,Jermey,Parnell,35.0,,T,OL,,,Inactive,78.0,78,326,Mississippi,13.0,,2024-09-17
11952,Darrian Dalcourt,Darrian,Dalcourt,24.0,BAL,OL,OL,,,Active,76.0,75,320,Alabama,0.0,,2024-09-17
6033,Isaiah Buggs,Isaiah,Buggs,27.0,,DE,DL,,,Active,96.0,75,306,Alabama,5.0,,2024-09-17
6942,Jack Driscoll,Jack,Driscoll,27.0,PHI,T,"OL,OT",,,Active,75.0,77,312,Auburn,4.0,,2024-09-17
11277,Ty Zentner,Ty,Zentner,26.0,,P,P,,,Active,17.0,74,199,Kansas State,1.0,,2024-09-17
1429,D.J. Swearinger,D.J.,Swearinger,30.0,IND,DB,DB,,,Active,36.0,70,208,South Carolina,9.0,,2024-09-17
5556,Jason Hall,Jason,Hall,25.0,,OLB,"DB,LB",,,Active,46.0,75,220,Texas,4.0,,2024-09-17
4444,Anthony Cioffi,Anthony,Cioffi,27.0,,CB,DB,,,Active,45.0,72,203,Rutgers,5.0,,2024-09-17
6888,Antoine Winfield,Antoine,Winfield,26.0,TB,DB,DB,FS,1.0,Active,31.0,69,203,Minnesota,4.0,Out,2024-09-17
3280,Tyler Ervin,Tyler,Ervin,28.0,,RB,RB,,,Inactive,32.0,70,185,San Jose State,6.0,Questionable,2024-09-17
5517,Mike Needham,Mike,Needham,,,LB,LB,,,Active,49.0,75,225,Southern Utah,4.0,,2024-09-17
6989,Marquez Callaway,Marquez,Callaway,26.0,,WR,WR,,,Active,82.0,74,204,Tennessee,4.0,,2024-09-17
5402,Jonathan Wynn,Jonathan,Wynn,26.0,,DE,DL,,,Active,0.0,76,260,Vanderbilt,4.0,,2024-09-17
8804,Duplicate Player,Duplicate,Player,,,,None,SS,3.0,,,,,,,,2024-09-17
2680,Arthur Miley,Arthur,Miley,28.0,,DE,DL,,,Active,76.0,78,265,Southern U.,7.0,,2024-09-17
1236,Joe Banyard,Joe,Banyard,31.0,,RB,RB,,,Inactive,22.0,"5'10""",221,Texas-El Paso,8.0,,2024-09-17
9498,Jadon Haselwood,Jadon,Haselwood,22.0,,WR,WR,,,Active,87.0,74,215,Arkansas,1.0,,2024-09-17
4397,Joby Saint Fleur,Joby,Saint Fleur,29.0,,DE,DL,,,Active,62.0,77,245,Northwestern Oklahoma State,5.0,,2024-09-17
7073,Jake Bentley,Jake,Bentley,,,QB,QB,,,Inactive,,"6'4""",221,South Carolina,0.0,NA,2024-09-17
8436,Neil Pau'u,Neil,Pau'u,27.0,,WR,WR,,,Active,0.0,76,215,BYU,1.0,,2024-09-17
7383,Dana Levine,Dana,Levine,25.0,,DE,DL,,,Active,96.0,76,235,Temple,2.0,,2024-09-17
1818,Walt Aikens,Walt,Aikens,30.0,,SS,DB,,,Active,35.0,73,200,Liberty,8.0,,2024-09-17
879,Rodney Hudson,Rodney,Hudson,33.0,,OL,OL,,,Inactive,61.0,74,315,Florida State,12.0,Questionable,2024-09-17
3795,Blake Muir,Blake,Muir,30.0,,G,OL,,,Inactive,63.0,78,315,Baylor,6.0,,2024-09-17
3083,Howie Roseman,Howie,Roseman,,,,None,,,Inactive,0.0,,,,0.0,,2024-09-17
5193,J.C. Jackson,J.C.,Jackson,28.0,,DB,DB,,,Active,29.0,73,198,Maryland,6.0,,2024-09-17
7995,Max Richardson,Max,Richardson,23.0,,LB,LB,,,Active,0.0,71,223,Boston College,1.0,,2024-09-17
856,J.J. Watt,J.J.,Watt,33.0,,DE,"DL,LB",,,Active,99.0,77,288,Wisconsin,12.0,,2024-09-17
5850,Josh Jacobs,Josh,Jacobs,26.0,GB,RB,RB,RB,1.0,Active,8.0,70,223,Alabama,5.0,,2024-09-17
4086,DeMarcus Walker,DeMarcus,Walker,29.0,CHI,DE,"DL,LB",RDE,1.0,Active,95.0,76,280,Florida State,7.0,,2024-09-17
424,T.J. Lang,T.J.,Lang,34.0,,G,OL,,,Injured Reserve,0.0,76,315,Eastern Michigan,13.0,,2024-09-17
5804,Julian Williams,Julian,Williams,,,WR,WR,,,Active,16.0,71,195,Florida International,4.0,,2024-09-17
6614,Jermaine Ponder,Jermaine,Ponder,27.0,,CB,DB,,,Active,0.0,74,200,St. Francis (PA),3.0,,2024-09-17
1398,Braxston Cave,Braxston,Cave,31.0,,C,OL,,,Inactive,60.0,"6'3""",298,Notre Dame,7.0,,2024-09-17
3064,Derrick Lott,Derrick,Lott,31.0,,DT,DL,,,Active,70.0,76,303,Chattanooga,7.0,,2024-09-17
1997,Josh Wells,Josh,Wells,32.0,,T,"OL,OT",,,Active,74.0,78,310,James Madison,10.0,,2024-09-17
14,Sidney Rice,Sidney,Rice,31.0,,WR,WR,,,Inactive,18.0,"6'3""",202,South Carolina,7.0,,2024-09-17
2890,George Farmer,George,Farmer,28.0,,WR,WR,,,Inactive,39.0,73,220,Southern California,7.0,,2024-09-17
8658,Tyler Vrabel,Tyler,Vrabel,24.0,,T,OL,,,Active,73.0,78,315,Boston College,2.0,NA,2024-09-17
1605,Emory Blake,Emory,Blake,26.0,,WR,WR,,,Inactive,16.0,"6'0""",196,Auburn,1.0,,2024-09-17
5516,Frank Ginda,Frank,Ginda,27.0,,OLB,LB,,,Active,38.0,72,245,San Jose State,6.0,,2024-09-17
7495,Courtney Wallace,Courtney,Wallace,25.0,,DT,DL,,,Active,0.0,74,305,Louisiana Tech,2.0,,2024-09-17
8035,Zach Von Rosenberg,Zach,Von Rosenberg,31.0,,P,P,,,Inactive,9.0,77,245,LSU,0.0,,2024-09-17
9753,Zach Charbonnet,Zach,Charbonnet,23.0,SEA,RB,RB,RB,1.0,Active,26.0,73,214,UCLA,1.0,,2024-09-17
7226,Myles Hartsfield,Myles,Hartsfield,26.0,,DB,DB,,,Active,38.0,71,210,Ole Miss,3.0,,2024-09-17
6076,Justin Hollins,Justin,Hollins,28.0,,LB,LB,,,Active,59.0,77,248,Oregon,5.0,,2024-09-17
707,Chris Clark,Chris,Clark,36.0,,T,OL,,,Active,77.0,77,305,Southern Mississippi,14.0,,2024-09-17
3416,Cre'Von LeBlanc,Cre'Von,LeBlanc,28.0,,DB,DB,,,Inactive,31.0,70,190,Florida Atlantic,6.0,Questionable,2024-09-17
6338,Ira Savage-Lewis,Ira,Savage-Lewis,25.0,,NT,DL,,,Active,96.0,75,290,Baylor,3.0,,2024-09-17
2838,Trevor Harman,Trevor,Harman,25.0,,WR,WR,,,Inactive,84.0,"6'1""",194,Shippensburg,0.0,,2024-09-17
11353,Tanner McCalister,Tanner,McCalister,24.0,DEN,DB,DB,,,Active,30.0,71,191,Ohio State,1.0,,2024-09-17
25,Jerome Felton,Jerome,Felton,34.0,,FB,RB,,,Inactive,42.0,"6'0""",248,Furman,12.0,,2024-09-17
12267,Qadir Ismail,Qadir,Ismail,27.0,BAL,WR,WR,,,Active,83.0,78,215,Samford,0.0,,2024-09-17
8447,Kenyon Green,Kenyon,Green,23.0,HOU,OL,OL,OL,,Active,76.0,76,325,Texas A&M,2.0,,2024-09-17
6838,Marlon Davidson,Marlon,Davidson,26.0,TEN,DE,DL,DL,,Inactive,90.0,75,303,Auburn,4.0,IR,2024-09-17
899,Dan Bailey,Dan,Bailey,33.0,,K,K,,,Active,5.0,72,190,Oklahoma State,11.0,,2024-09-17
7759,Michal Menet,Michal,Menet,26.0,,OL,OL,,,Active,72.0,76,301,Penn State,2.0,,2024-09-17
2502,Bud Sasser,Bud,Sasser,,,WR,WR,,,Inactive,81.0,"6'2""",216,Missouri,0.0,,2024-09-17
6523,Jack Fox,Jack,Fox,28.0,DET,P,P,P,,Active,3.0,74,218,Rice,5.0,,2024-09-17
7864,Artayvious Lynn,Artayvious,Lynn,25.0,,TE,TE,,,Active,0.0,78,258,TCU,1.0,,2024-09-17
11065,Adrian Martinez,Adrian,Martinez,24.0,NYJ,QB,QB,,,Active,15.0,74,220,Kansas State,1.0,,2024-09-17
8493,Chasen Hines,Chasen,Hines,24.0,MIA,G,OL,,,Active,75.0,75,335,LSU,2.0,,2024-09-17
6157,Renell Wren,Renell,Wren,28.0,,DT,DL,,,Active,79.0,77,315,Arizona State,5.0,Questionable,2024-09-17
5880,Parris Campbell,Parris,Campbell,27.0,PHI,WR,WR,RWR,5.0,Active,80.0,72,208,Ohio State,5.0,,2024-09-17
1177,Nick Perry,Nick,Perry,31.0,,LB,LB,,,Inactive,53.0,75,265,Southern California,10.0,,2024-09-17
2933,Corey Knox,Corey,Knox,,,RB,RB,,,Inactive,0.0,,,,,,2024-09-17
6580,A.T. Hall,A.T.,Hall,25.0,,OT,OL,,,Active,73.0,76,303,Stanford,3.0,,2024-09-17
1203,Janoris Jenkins,Janoris,Jenkins,34.0,,CB,DB,,,Active,28.0,70,190,North Alabama,11.0,,2024-09-17
2792,Tim Scott,Tim,Scott,28.0,,FS,DB,,,Inactive,45.0,71,195,North Carolina,7.0,,2024-09-17
2953,Brett Boyko,Brett,Boyko,29.0,,OT,OL,,,Inactive,67.0,78,301,Nevada-Las Vegas,7.0,,2024-09-17
3965,Greg Olson,Greg,Olson,,,,None,,,Inactive,0.0,,,,0.0,,2024-09-17
8686,Scott Nelson,Scott,Nelson,24.0,,SS,DB,,,Active,37.0,70,205,Wisconsin,1.0,,2024-09-17
4314,Johnny Mundt,Johnny,Mundt,29.0,MIN,TE,TE,TE,1.0,Active,86.0,76,242,Oregon,7.0,,2024-09-17
7527,Mac Jones,Mac,Jones,26.0,JAX,QB,QB,QB,2.0,Active,10.0,75,220,Alabama,3.0,,2024-09-17
3875,Nila Kasitati,Nila,Kasitati,28.0,,G,OL,,,Active,62.0,76,315,Oklahoma,6.0,,2024-09-17
6293,Cullen Gillaspia,Cullen,Gillaspia,27.0,,RB,RB,,,Inactive,41.0,74,235,Texas A&M,4.0,Questionable,2024-09-17
43,Dan Connolly,Dan,Connolly,34.0,,G,OL,,,Inactive,63.0,"6'4""",313,Southeast Missouri State,9.0,,2024-09-17
4094,Forrest Lamp,Forrest,Lamp,28.0,,OL,"OG,OL",,,Inactive,77.0,76,310,Western Kentucky,5.0,Questionable,2024-09-17
362,David Johnson,David,Johnson,33.0,,TE,"RB,TE",,,Inactive,82.0,"6'2""",260,Arkansas State,11.0,,2024-09-17
5141,James Crawford,James,Crawford,27.0,,LB,LB,,,Active,57.0,74,239,Illinois,4.0,,2024-09-17
8065,Troy Warner,Troy,Warner,24.0,,DB,DB,,,Active,33.0,73,200,BYU,1.0,,2024-09-17
5560,Khalid Hill,Khalid,Hill,26.0,,FB,RB,,,Inactive,40.0,74,265,Michigan,4.0,,2024-09-17
12147,Storm Duck,Storm,Duck,23.0,MIA,CB,DB,LCB,2.0,Active,36.0,72,195,Louisville,0.0,,2024-09-17
2768,Braylon Heard,Braylon,Heard,26.0,,RB,RB,,,Inactive,40.0,"5'11""",190,Kentucky,0.0,,2024-09-17
7902,Calvin Bundage,Calvin,Bundage,23.0,,LB,LB,,,Active,33.0,73,220,Oklahoma State,1.0,,2024-09-17
4675,Otha Peters,Otha,Peters,27.0,,ILB,LB,,,Inactive,52.0,74,228,Louisiana-Lafayette,5.0,,2024-09-17
1580,Earl Watford,Earl,Watford,31.0,,OL,OL,,,Active,0.0,75,300,James Madison,9.0,,2024-09-17
8679,Hayden Howerton,Hayden,Howerton,25.0,,OL,OL,,,Active,75.0,75,300,SMU,2.0,,2024-09-17
3847,Uani' Unga,Uani',Unga,31.0,,ILB,LB,MLB,3.0,Inactive,47.0,"6'1""",231,BYU,2.0,,2024-09-17
3417,Terrance Smith,Terrance,Smith,28.0,,LB,LB,,,Active,0.0,74,235,Florida State,6.0,,2024-09-17
11411,Robert Cooper,Robert,Cooper,24.0,,NT,DL,,,Active,94.0,74,335,Florida State,1.0,,2024-09-17
3807,Corey Tindal,Corey,Tindal,26.0,,CB,DB,RCB,3.0,Inactive,35.0,"5'9""",183,Marshall,0.0,,2024-09-17
1334,Damion Square,Damion,Square,33.0,CIN,DT,DL,,,Active,62.0,74,293,Alabama,9.0,,2024-09-17
2065,Ben Malena,Ben,Malena,25.0,,RB,RB,,,Inactive,33.0,"5'8""",195,Texas A&M,1.0,,2024-09-17
12421,David Wallis,David,Wallis,23.0,,WR,WR,,,Active,30.0,72,184,Randolph-Macon,0.0,,2024-09-17
5506,Anthony Winbush,Anthony,Winbush,27.0,,DE,"DL,LB",,,Active,56.0,73,240,Ball State,4.0,,2024-09-17
27,Jerod Mayo,Jerod,Mayo,34.0,,LB,LB,,,Inactive,51.0,"6'1""",250,Tennessee,12.0,,2024-09-17
3006,Valerian Ume-Ezeoke,Valerian,Ume-Ezeoke,25.0,,C,OL,,,Inactive,61.0,"6'2""",301,New Mexico State,1.0,,2024-09-17
11452,Jesse Matthews,Jesse,Matthews,25.0,ATL,WR,WR,,,Active,86.0,72,190,San Diego State,1.0,,2024-09-17
11063,Connor Galvin,Connor,Galvin,25.0,DET,T,OL,OL,,Inactive,76.0,79,305,Baylor,1.0,IR,2024-09-17
1613,Otha Foster,Otha,Foster,33.0,,SS,DB,,,Active,42.0,71,199,West Alabama,9.0,,2024-09-17
11166,Jaiden Woodbey,Jaiden,Woodbey,23.0,,LB,LB,,,Active,48.0,72,222,Boston College,1.0,,2024-09-17
1448,Demetrius McCray,Demetrius,McCray,29.0,,CB,DB,,,Injured Reserve,25.0,"6'2""",200,Appalachian State,7.0,,2024-09-17
9505,Deuce Vaughn,Deuce,Vaughn,22.0,DAL,RB,RB,RB,3.0,Active,42.0,66,176,Kansas State,1.0,,2024-09-17
862,Blaine Gabbert,Blaine,Gabbert,34.0,,QB,QB,,,Active,9.0,76,235,Missouri,13.0,,2024-09-17
7913,Shaq Smith,Shaq,Smith,24.0,,LB,LB,,,Active,0.0,74,245,Maryland,1.0,,2024-09-17
2892,Rodney Smith,Rodney,Smith,30.0,,RB,RB,,,Active,0.0,71,235,Ohio State,7.0,,2024-09-17
6208,Elliott Fry,Elliott,Fry,28.0,,K,K,,,Active,39.0,72,170,South Carolina,4.0,,2024-09-17
2168,Devonta Freeman,Devonta,Freeman,30.0,,RB,RB,,,Active,33.0,68,206,Florida State,8.0,,2024-09-17
2545,Geoff Swaim,Geoff,Swaim,31.0,CLE,TE,TE,,,Active,84.0,76,260,Texas,9.0,,2024-09-17
6162,Darius West,Darius,West,,,S,DB,,,Inactive,0.0,"5'11""",204,Kentucky,0.0,,2024-09-17
5511,Chris Frey,Chris,Frey,26.0,,LB,LB,,,Active,50.0,74,238,Michigan State,4.0,,2024-09-17
4417,Cole Croston,Cole,Croston,28.0,,G,OL,,,Inactive,0.0,77,310,Iowa,5.0,,2024-09-17
3607,Trevon Hartfield,Trevon,Hartfield,30.0,,CB,DB,,,Inactive,47.0,74,195,Southwestern Oklahoma,6.0,,2024-09-17
3906,John Schneider,John,Schneider,,,,None,,,Inactive,0.0,,,,0.0,,2024-09-17
4623,Tim Cook,Tim,Cook,27.0,,RB,RB,,,Active,41.0,72,242,Oregon State,5.0,,2024-09-17
7157,Josh Love,Josh,Love,25.0,,QB,QB,,,Active,0.0,74,200,San Jose State,2.0,,2024-09-17
3910,Pete Carroll,Pete,Carroll,,,,None,,,Inactive,0.0,,,,0.0,,2024-09-17
6126,Irv Smith,Irv,Smith,26.0,,TE,TE,,,Active,82.0,74,240,Alabama,5.0,,2024-09-17
2173,Kimario McFadden,Kimario,McFadden,29.0,,S,DB,,,Inactive,33.0,"5'11""",197,South Carolina State,6.0,,2024-09-17
11288,Donavan Mutin,Donavan,Mutin,23.0,,LB,LB,,,Active,45.0,72,227,Houston,1.0,,2024-09-17
3758,A.J. Hendy,A.J.,Hendy,28.0,,SS,DB,,,Inactive,45.0,72,208,Maryland,6.0,,2024-09-17
3797,Bryce Treggs,Bryce,Treggs,27.0,,WR,WR,,,Inactive,16.0,72,185,California,6.0,,2024-09-17
1978,Tony Washington,Tony,Washington,29.0,,WR,"LB,WR",,,Inactive,17.0,"5'11""",198,Appalachian State,6.0,,2024-09-17
7332,Kevin McGill,Kevin,McGill,24.0,,DB,DB,,,Active,0.0,74,200,Eastern Michigan,2.0,,2024-09-17
7082,Dalton Keene,Dalton,Keene,25.0,HOU,TE,TE,TE,5.0,Inactive,40.0,76,251,Virginia Tech,4.0,IR,2024-09-17
11604,Brock Bowers,Brock,Bowers,21.0,LV,TE,TE,TE,1.0,Active,89.0,76,230,Georgia,0.0,,2024-09-17
4908,Steve Keim,Steve,Keim,,,,None,,,Inactive,0.0,,,,0.0,,2024-09-17
6474,Brandon Hitner,Brandon,Hitner,26.0,,OT,OL,,,Inactive,75.0,78,305,Villanova,3.0,,2024-09-17
2830,Caushaud Lyons,Caushaud,Lyons,27.0,,DT,DL,,,Inactive,97.0,"6'5""",295,Tusculum,5.0,,2024-09-17
4953,Mike Maccagnan,Mike,Maccagnan,,,,None,,,Inactive,0.0,,,,0.0,,2024-09-17
3931,Isaiah Williams,Isaiah,Williams,29.0,,OL,OL,,,Active,72.0,75,295,Akron,6.0,,2024-09-17
8794,Roderick Perry,Roderick,Perry,25.0,,DT,DL,,,Active,73.0,73,304,Illinois,1.0,,2024-09-17
4163,Jalen Reeves-Maybin,Jalen,Reeves-Maybin,29.0,DET,LB,LB,LOLB,2.0,Active,42.0,73,226,Tennessee,7.0,,2024-09-17
11566,Jayden Daniels,Jayden,Daniels,23.0,WAS,QB,QB,QB,1.0,Active,5.0,76,210,LSU,0.0,,2024-09-17
4319,Zach Pascal,Zach,Pascal,29.0,ARI,WR,WR,RWR,4.0,Active,0.0,74,215,Old Dominion,7.0,,2024-09-17
6536,Kevin Strong,Kevin,Strong,27.0,,DE,DL,,,Active,92.0,76,295,UTSA,4.0,,2024-09-17
842,Marcus Gilbert,Marcus,Gilbert,33.0,,OT,"OL,OT",,,Injured Reserve,0.0,78,330,Florida,11.0,,2024-09-17
3295,Dean Lowry,Dean,Lowry,30.0,PIT,DE,DL,LDE,2.0,Active,94.0,78,296,Northwestern,8.0,Out,2024-09-17
657,Adam Jones,Adam,Jones,38.0,,CB,DB,,,Injured Reserve,0.0,70,180,West Virginia,17.0,,2024-09-17
6588,Tom Kennedy,Tom,Kennedy,28.0,DET,WR,WR,,,Active,85.0,70,195,Bryant,5.0,,2024-09-17
638,Kyle Williams,Kyle,Williams,30.0,,WR,WR,,,Inactive,18.0,"5'10""",186,Arizona State,5.0,,2024-09-17
10902,Cody Mauch,Cody,Mauch,25.0,TB,T,OT,OL,,Active,69.0,78,303,North Dakota State,1.0,,2024-09-17
12251,Jordan Toles,Jordan,Toles,23.0,,DB,DB,,,Active,39.0,73,207,Morgan State,0.0,,2024-09-17
3786,George Fant,George,Fant,32.0,SEA,OT,"OL,OT",OL,,Active,74.0,77,316,Western Kentucky,8.0,Out,2024-09-17
836,Jabaal Sheard,Jabaal,Sheard,32.0,,DE,"DL,LB",,,Active,0.0,75,268,Pittsburgh,11.0,,2024-09-17
7389,Sterling Johnson,Sterling,Johnson,24.0,,DT,DL,,,Active,0.0,76,285,Coastal Carolina,2.0,,2024-09-17
12334,AJ Forbes,AJ,Forbes,,,OL,OL,,,Active,,74,300,Montana,0.0,,2024-09-17
7617,Matt Ammendola,Matt,Ammendola,27.0,,K,"K,P",,,Active,16.0,69,195,Oklahoma State,2.0,,2024-09-17
2302,T.J. Fatinikun,T.J.,Fatinikun,29.0,,DE,DL,,,Inactive,96.0,"6'2""",250,Toledo,6.0,,2024-09-17
6298,Chandler Cox,Chandler,Cox,25.0,,FB,RB,,,Inactive,27.0,73,242,Auburn,3.0,,2024-09-17
8308,Derek Stingley,Derek,Stingley,23.0,HOU,DB,DB,LCB,1.0,Active,24.0,73,195,LSU,2.0,,2024-09-17
1994,Chris Smith,Chris,Smith,30.0,,DE,DL,,,Active,92.0,73,266,Arkansas,8.0,,2024-09-17
3247,Joe Thuney,Joe,Thuney,31.0,KC,OL,"OG,OL",OL,,Active,62.0,77,304,North Carolina State,8.0,,2024-09-17
7119,Kenny Robinson,Kenny,Robinson,24.0,,DB,DB,,,Active,41.0,74,200,West Virginia,3.0,,2024-09-17
8311,Terrel Bernard,Terrel,Bernard,25.0,BUF,LB,LB,MLB,1.0,Active,43.0,73,224,Baylor,2.0,Questionable,2024-09-17
3708,Kyle Kragen,Kyle,Kragen,25.0,,OLB,LB,,,Inactive,0.0,"6'2""",255,California,1.0,,2024-09-17
2643,Deshazor Everett,Deshazor,Everett,30.0,WAS,DB,DB,,,Active,22.0,72,203,Texas A&M,7.0,,2024-09-17
3230,Vonn Bell,Vonn,Bell,29.0,CIN,DB,DB,SS,1.0,Active,24.0,71,210,Ohio State,8.0,,2024-09-17
4372,Jarveon Williams,Jarveon,Williams,27.0,,RB,RB,,,Inactive,39.0,69,205,Texas-San Antonio,5.0,,2024-09-17
4265,Elijah Hood,Elijah,Hood,26.0,,RB,RB,,,Inactive,0.0,71,230,North Carolina,5.0,,2024-09-17
8629,Will Miles,Will,Miles,,,DT,DL,,,Active,0.0,77,279,Central Methodist,1.0,,2024-09-17
12319,Elijah Chatman,Elijah,Chatman,23.0,NYG,DT,DL,LDE,1.0,Active,94.0,72,278,SMU,0.0,,2024-09-17
4205,Ukeme Eligwe,Ukeme,Eligwe,27.0,,LB,LB,,,Inactive,54.0,74,239,Georgia Southern,5.0,,2024-09-17
2888,Raymon Taylor,Raymon,Taylor,25.0,,CB,DB,,,Inactive,22.0,"5'9""",185,Michigan,0.0,,2024-09-17
2811,Matt Longacre,Matt,Longacre,30.0,,LB,LB,,,Inactive,96.0,75,255,Northwest Missouri State,7.0,,2024-09-17
366,Kenny Britt,Kenny,Britt,31.0,,WR,WR,,,Inactive,88.0,"6'3""",223,Rutgers,11.0,,2024-09-17
710,Joe Reitz,Joe,Reitz,35.0,,T,OL,,,Inactive,76.0,"6'7""",323,Western Michigan,12.0,,2024-09-17
5063,Justin Jones,Justin,Jones,28.0,ARI,DT,DL,RDE,1.0,Active,93.0,75,309,North Carolina State,6.0,,2024-09-17
2685,Jordan Taylor,Jordan,Taylor,29.0,,WR,WR,,,Inactive,0.0,77,210,Rice,7.0,,2024-09-17
143,John Carlson,John,Carlson,33.0,,TE,TE,,,Inactive,89.0,"6'5""",248,Notre Dame,7.0,,2024-09-17
12015,Harrison Mevis,Harrison,Mevis,22.0,,K,K,,,Active,16.0,71,243,Missouri,0.0,,2024-09-17
6777,Troy Polamalu,Troy,Polamalu,38.0,,SS,DB,,,Inactive,43.0,"5'10""",207,USC,17.0,,2024-09-17
875,Allen Bailey,Allen,Bailey,32.0,,DE,DL,,,Active,93.0,75,288,Miami,11.0,,2024-09-17
2049,Javontee Herndon,Javontee,Herndon,29.0,,WR,WR,,,Inactive,15.0,"6'0""",194,Arkansas,6.0,,2024-09-17
1194,Leonard Johnson,Leonard,Johnson,31.0,,CB,DB,,,Inactive,0.0,70,194,Iowa State,10.0,,2024-09-17
2128,Travis Swanson,Travis,Swanson,30.0,,C,OL,,,Injured Reserve,0.0,77,304,Arkansas,8.0,,2024-09-17
8276,Jalyn Armour-Davis,Jalyn,Armour-Davis,25.0,BAL,DB,DB,LCB,3.0,Active,5.0,73,197,Alabama,2.0,,2024-09-17
1772,J Talley,J,Talley,28.0,,WR,WR,,,Inactive,89.0,"6'1""",192,Massachusetts,1.0,,2024-09-17
1006,Mitch Unrein,Mitch,Unrein,33.0,,DE,DL,,,Inactive,98.0,"6'4""",301,Wyoming,10.0,,2024-09-17
4877,Drew Williams,Drew,Williams,27.0,,LS,LS,,,Active,47.0,74,215,South Carolina,0.0,,2024-09-17
3246,Daryl Worley,Daryl,Worley,29.0,,CB,DB,,,Active,41.0,73,210,West Virginia,8.0,,2024-09-17
2569,Jake Waters,Jake,Waters,22.0,,QB,QB,,,Inactive,9.0,"6'0""",211,Kansas State,0.0,,2024-09-17
1655,Kenbrell Thompkins,Kenbrell,Thompkins,32.0,,WR,WR,,,Inactive,84.0,"6'0""",195,Cincinnati,7.0,,2024-09-17
4822,Malik Foreman,Malik,Foreman,26.0,,CB,DB,,,Active,0.0,70,190,Tennessee,5.0,,2024-09-17
3415,Jonathan Jones,Jonathan,Jones,30.0,NE,DB,DB,LCB,1.0,Active,31.0,69,185,Auburn,8.0,,2024-09-17
2920,Jeret Smith,Jeret,Smith,24.0,,WR,WR,,,Inactive,8.0,"5'10""",211,McMurry,0.0,,2024-09-17
11713,McKinnley Jackson,McKinnley,Jackson,22.0,CIN,DL,DL,DL,,Inactive,93.0,74,330,Texas A&M,0.0,IR,2024-09-17
1063,Courtney Upshaw,Courtney,Upshaw,30.0,,DE,"DL,LB",,,Non Football Injury,91.0,"6'2""",272,Alabama,8.0,,2024-09-17
1916,Martavis Bryant,Martavis,Bryant,32.0,,WR,WR,,,Active,88.0,76,211,Clemson,10.0,,2024-09-17
4079,Kevin King,Kevin,King,29.0,ATL,CB,DB,RCB,2.0,Active,32.0,75,200,Washington,7.0,,2024-09-17
5984,Anthony Ratliff-Williams,Anthony,Ratliff-Williams,24.0,,WR,WR,,,Active,0.0,71,195,North Carolina,3.0,,2024-09-17
2453,Cedric Thompson,Cedric,Thompson,28.0,,SS,DB,,,Active,0.0,72,208,Minnesota,7.0,,2024-09-17
3188,Sheldon Rankins,Sheldon,Rankins,30.0,CIN,DT,DL,RDT,1.0,Active,98.0,74,305,Louisville,8.0,Questionable,2024-09-17
4339,Kyle Kalis,Kyle,Kalis,28.0,,G,OL,,,Inactive,68.0,76,306,Michigan,5.0,,2024-09-17
4447,Rickey Jefferson,Rickey,Jefferson,27.0,,SS,DB,,,Active,46.0,72,209,Louisiana State,5.0,,2024-09-17
3162,Ronnie Stanley,Ronnie,Stanley,30.0,BAL,T,"OL,OT",OL,,Active,79.0,78,310,Notre Dame,8.0,,2024-09-17
7394,Jermiah Braswell,Jermiah,Braswell,24.0,,WR,WR,,,Active,0.0,72,210,Youngstown State,2.0,,2024-09-17
12185,Spencer Shrader,Spencer,Shrader,25.0,IND,K,K,,,Active,3.0,74,201,Notre Dame,0.0,,2024-09-17
1422,Khalid Wooten,Khalid,Wooten,27.0,,CB,DB,,,Inactive,36.0,"5'11""",210,Nevada,1.0,,2024-09-17
5468,Christian Scotland-Williamson,Christian,Scotland-Williamson,28.0,,TE,TE,,,Active,0.0,81,274,,7.0,,2024-09-17
9495,Rakim Jarrett,Rakim,Jarrett,23.0,TB,WR,WR,,7.0,Inactive,18.0,72,192,Maryland,1.0,IR,2024-09-17
11429,Kaevon Merriweather,Kaevon,Merriweather,24.0,TB,DB,DB,FS,2.0,Active,26.0,72,212,Iowa,1.0,,2024-09-17
2969,Michael Bennett,Michael,Bennett,26.0,,WR,WR,,,Inactive,80.0,"6'2""",210,Georgia,1.0,,2024-09-17
590,Corey Wootton,Corey,Wootton,30.0,,DE,DL,,,Inactive,99.0,"6'6""",270,Northwestern,6.0,,2024-09-17
4796,Duplicate Player,Duplicate,Player,,BUF,,None,,,Inactive,0.0,,,,0.0,,2024-09-17
10860,Malik Cunningham,Malik,Cunningham,25.0,BAL,QB,QB,,,Active,12.0,73,186,Louisville,1.0,,2024-09-17
340,Lex Hilliard,Lex,Hilliard,33.0,,RB,RB,,,Inactive,36.0,"5'11""",235,Montana,5.0,,2024-09-17
